,1,2,3,4,5,6,7,8,9,10,11,12
12,,1.9,0,,0.8,,0,2.5,25.7,27.8,,
13,,1.7,,,43.5,0.2,0,9.3,1.8,9.8,,
14,0,1.7,,,0.3,12.3,39.9,,7.9,20.7,,
15,0.5,1.3,16.9,0,2.3,1.5,2.5,0,20.8,0.1,,0
16,,2.2,14.6,0.4,13.1,12.1,1,,,,,
17,,3.3,30.3,0,,30.4,,8,,,,
18,0,,26.5,1.3,,44.9,5.6,0.2,0,,,
19,,0.6,,,,4.9,0.2,22.3,22,,,
20,0.4,0.6,0,,2.8,12.7,,27.4,51.5,0,,
21,0,0,0.3,,,0,6.8,2.2,0.5,,,
22,,0.4,0.7,0.7,0,,,,0,,0.3,
23,0,2.3,0,,37.7,2.5,27.3,10.6,,,1,
24,0,0.6,1.1,,0.4,65.8,2.2,3.1,,,,
25,,0,,,0,65.4,,,,0.1,,
26,,0.4,,,,0.4,,,5.1,,,
27,0,0,0,0,,1.6,,,9.3,2.3,,
28,1.1,0,0,30.9,,54.6,,,0,14.8,0,
29,,-999,2.6,3.7,,,,,0,0.4,1.5,
30,,-999,4.5,0,,25.1,4.7,,28.5,0,,
31,0,-999,,-999,,-999,100.8,,-999,,-999,0
2012,1,2,3,4,5,6,7,8,9,10,11,12
1,,0,1.5,,,,69.1,,,,,0.9
2,0.2,1.4,1.2,,,42.2,9.7,,5,,,8.7
3,1.1,1.6,3.2,0.9,0,39.8,2,,0.1,,,0.8
4,3.2,0,1.6,0,,0,2.9,,0.5,12.3,2.1,
5,3.8,2.1,0.2,0,13.4,0,2.4,,0.1,0.1,,2
6,,0,0,,34.7,25.1,,15.6,14.3,0.6,2.4,
7,0,0.3,0,24.3,35.2,0.7,0,38.9,16.3,,,0
8,0.3,0,1,,,3.1,0.1,25,2.6,0,,0.2
9,,2.1,2.2,,,0,0.4,37.2,0,,0,
10,,1.4,0,,,1.7,20.1,5.3,,,,0
11,0,0.9,0.3,0,0,0,,,,,5,0
12,0.1,0,,,1.9,,0,,,,,0
13,,0.7,0,,0.7,0,45.8,9.4,,,0.2,
14,0.9,0.6,,0,,72.8,0.2,25.6,,,,0
15,3.7,0.3,0,,64.6,6.4,0,3.3,,,0.7,
16,0.2,0,0.2,,,,,,,,0,
17,,0.2,0.9,0,,,,90.8,,0.2,,
18,0,1.3,1.8,,,,,126.7,,,,11.9
19,0.1,0,0,0,18.6,25.6,0.4,53,0,,0,
20,0,,0,0,,27.2,0.5,22.1,3,,,0.2
21,0.2,,0.4,6.6,2.3,0,,1.1,1,27.5,,
22,2.1,1.3,0,,28.4,3.5,0,3,0.7,,,0.2
23,0,0.8,2.2,0,119.8,1.8,70.1,20.6,,0,0,
24,1.2,0,,,5.2,2.6,2.5,,,0,0,
25,,,,,27.3,0,36.2,,1.7,,0,
26,0.5,0,,,19.1,,2.1,,3.8,,4.3,0
27,1.1,0,,,2.1,0.5,0,,5.4,0.4,9.4,0.4
28,1.4,0,,,0.6,14.8,34.3,0.2,0.2,15.8,8.9,0
29,0.2,1.5,0,,,1.1,36.2,0.3,,20.6,1.8,0.4
30,0,-999,0.1,,13.8,0,44.2,0,,,0,0
31,0,-999,0.1,-999,,-999,9.1,,-999,,-999,
2013,1,2,3,4,5,6,7,8,9,10,11,12
1,,0,,1.3,71.6,,23.6,,57.1,2.4,,
2,,0,1.5,0.1,23.3,,1.7,35.6,1.8,0.2,,
3,2.7,,0,5.8,4.2,3.1,3,106.8,0.4,,,
4,0,4.1,,2.4,50.4,4.2,,0,33,,,
5,0.6,,,,0.1,0.1,,,75.9,,,
6,0.9,0,,,27.5,0,0,0.5,30.4,,,
7,0.3,,,0,,16.7,11.7,22.8,6.8,,,
8,1.1,0.1,,0.1,0.7,40.1,0.6,171.2,38.4,,0,
9,0.2,0.4,0,0.5,2.5,,1.8,62.3,0.8,,,
10,,,,2.8,,37.8,3.5,5,,,3.6,
11,,0.9,,0,0,,0,,5.3,,62.7,0.4
12,0.1,1.6,1.4,,0,,3.5,,10.5,,,
13,0,0,0.6,,,,0.2,,0.6,,,0.5
14,,0,0,0.2,,,4.2,,,0,,3.5
15,0.6,3.4,0,,,,0.1,,1,0,,4.6
16,0.6,0,,0,,,0.9,,0,0.4,0,12.6
17,4.8,0,0,,10.7,,83.2,,0,34.5,,0.6
18,0,0.7,0,0.5,0.4,0.2,22,4.4,,18.5,,
19,0,2.6,,,0.1,,19.2,2.2,0,,0,
20,,1.2,,,,,0.3,57.1,15.2,,0,
21,0.2,1.1,0.6,1.4,11.6,2.2,1.9,0.5,,,0.6,
22,,1.6,,0,,4.3,8,13.7,,,0.2,
23,,,,0.3,0,34.7,32.9,,0,,0.2,
24,0,,0,1.9,13.5,63,0.3,3.5,13.7,0,0,
25,0.2,,,0,9.4,4.9,,5.4,57.8,,,
26,0.4,,,4.6,3.2,,,30.9,25.2,,,
27,0.7,,0,,,,30.9,0,0,,0.5,
28,0,0,1.5,1.2,,,16.8,,0,,1.8,
29,0.4,-999,2.1,0.2,6.7,,28.1,1.3,,1.2,,
30,,-999,3.5,,6.3,5.4,7.3,,0.4,2.3,,
31,0,-999,34.9,-999,0.3,-999,0.2,18.2,-999,1.7,-999,
2014,1,2,3,4,5,6,7,8,9,10,11,12
1,,,0.9,1.4,0.9,,45.4,,0.2,,,0.7
2,,0,1.3,2.7,,,15.9,0,45.4,,0,4.1
3,,,2.3,1.1,4.8,,0,38.3,0.8,,0,0.2
4,,,0,6.9,0,2.6,0,0.1,,,,1.5
5,,0,0,2.7,6.5,37.7,4.9,18.7,,7.3,,
6,,0.4,1,6.5,0.7,0,0.2,12,0,,3.8,
7,,0,4.1,13.6,0.1,0.4,0.4,,,,18.9,0.3
8,0,0.8,2.9,0.3,2.2,56.5,16.3,,0,,1.6,
9,0,0.2,0.6,0.7,,,,10.4,0.2,,1.8,
10,,,0,6.9,,6.3,23.1,,,,0.2,2.4
11,,,0,1.1,,4.3,29.4,,1.1,,0.1,0.1
12,0,0.2,0.8,0.7,10.3,0.3,1.2,,,,0,
13,,0,3.5,0,,3.2,15.9,87.9,20.3,,,
14,,,3.8,0,,16.5,15.2,1,,,,
15,,,,,,,3.6,,0.3,,0,
16,,0.9,0.7,,0,,5.3,,3.3,,10.1,
17,,1.5,0,0.2,0,0,39.2,7.8,73,1.2,,
18,,1.6,0,0.5,27.5,2.8,,,44.1,0,,
19,,0.9,0.2,0.1,10,30.4,7.2,8.7,1.8,,,
20,,,2.9,0.1,0.2,,19.7,4.2,4.8,,,
21,,,17.8,0.7,,0,36.1,,41.4,,,
22,,1.6,7.6,1.6,,7,0.4,0,,41.7,,
23,,2.7,3.5,1.2,,5.8,,0.1,,,0,
24,,0.4,14.2,0.2,,0,,14.9,,0,,
25,0.7,1,,2.3,,,26.8,18,,0,,
26,,1,0.4,0,16.3,,1,0.9,,,0,0.1
27,,0.7,,88.7,23.6,0,25.6,12.6,0.1,0,,2.4
28,,2.2,0,2.2,1.6,11.6,11.6,8.1,,21.1,,
29,0,-999,0,4.9,,34.5,12.9,63.6,0.5,48.1,,
30,,-999,0.1,23.1,,1.8,0,7.4,,,,
31,,-999,,-999,1.4,-999,,,-999,,-999,
2015,1,2,3,4,5,6,7,8,9,10,11,12
1,,0,1.4,,0.8,5.7,,28.6,0,,0.1,
2,,0,0.2,,,3.2,,51.4,5.5,16.7,,
3,,,0,,,2.7,,3.9,12.5,,,0
4,,1.8,0,,,,,8.2,12.4,0,0.7,5.6
5,0,0,1.2,,0,11.3,28.3,0.6,,,0.4,7.5
6,0,,1.4,0.1,,13.7,,8.1,,,,
7,0,,1.1,8.9,,13.2,0.2,,,,3,
8,0,0.3,1.9,0.9,,0.4,,,60.6,19.6,4,0.8
9,1.8,,3.5,0.1,10.2,0,,,8.9,2.3,6.5,0.6
10,7.4,0,4,4.1,0.7,0.1,0,,16.1,32.4,0,
11,14.2,1.6,1.1,0.3,0,22.2,4.2,,,5.8,28,0.6
12,2.1,,0.5,,1.2,21.4,,,,,,
13,,,0.5,,0,24.7,18.2,,0.6,,2.5,
14,,6.2,1.4,,0,1,,,,,0,0.1
15,,1.7,1,,2.1,5.7,,,7.4,,,0
16,,,,,20.9,,0.6,,0.9,,,0
17,,,0,,0,,,,16.7,,,
18,,0,0.1,,,,0.6,,60.9,,,
19,,0.6,,,,,,6.5,,,,
20,,,0.8,,0.3,0,0.8,21.7,,,0,
21,,,,,0.6,,8.4,,28.4,,53.2,
22,,0.1,0.2,6.6,5.9,2,,,98.6,,0,6.9
23,,0,2.1,0.3,,6.5,,,,,1.9,
24,,,15.9,0,29.9,32.7,2.5,,,,0.1,
25,0.1,,16.5,0,1.6,74.6,18.2,,,,57.6,0
26,,,3.7,,,,1.1,0.8,2.1,,0,6.4
27,,,0.9,0.1,,,,96.1,,,,0
28,,0.2,,0.2,,,0.6,,,,,
29,,-999,,,,,9.1,2.7,,,0,2.8
30,0,-999,,0,,,1.5,56.2,13.8,,,0.2
31,0,-999,,-999,,-999,2.5,2.1,-999,22.9,-999,
2016,1,2,3,4,5,6,7,8,9,10,11,12
1,,3.5,,0.1,,,,,,,0,
2,,,,1.6,,,1.6,,24.9,,,
3,,,,0.2,0,,0,18,0.1,,,
4,,0,0,0,0,,0.5,0.1,,,,
5,,,1.3,0,,,19.2,7.6,,19.1,,
6,0.1,,0.9,5.4,,6,11,,22.7,,,
7,,,0,0,,40.1,3.8,,45.5,,0.3,
8,,,0.9,0.7,0,1.8,0,0.1,0.7,,0.5,
9,,,0.7,12.9,,,,,,,3.8,
10,,,1.8,,0,0.2,,0,0,,4.6,
11,,,,0,,,,25.9,1.1,,,
12,0,,0,,0.1,0.2,23.3,16.9,2.1,,,
13,0,,0.2,,0,,0,0.2,0.6,0.6,,0
14,6.7,,,0,0,,23.5,74.9,0.2,0.3,,
15,3.8,,,0.1,,,,28.4,,8.1,0.1,1.3
16,1.3,,0,,,17.6,,0.9,,,,
17,0.2,,0,0,,,41.7,4.7,,,,
18,,,0.2,6.4,,3.8,,47.6,,,,
19,,,1.6,,,10.9,,103.8,,0.6,,
20,,0,0,15.6,,,,2,0,,,
21,0.7,,0.2,0.5,2.3,,,46.2,0,,,
22,2.9,,0,21.7,0.2,,,55.2,,,,2.5
23,1.1,0.4,0.1,2.1,0,0.2,5.6,10.8,,,0,
24,2.9,0.3,14.1,19.3,32.7,,0.7,,67,,0,0
25,0.2,,2.1,16.4,190.1,,,,0.3,11.2,,0
26,38.6,,,,2.6,,,,,0.1,,0
27,17.4,,0,0,3.6,6.2,2.6,0,,,,5.2
28,17.9,0,,,15.7,,123.1,91.1,,,,
29,0.1,,,0.7,1.7,3.2,22,0.1,,0,,
30,0.8,-999,0,0.8,0,4.9,1.8,,13.3,1,,
31,2.2,-999,0.6,-999,,-999,,,-999,4,-999,
2017,1,2,3,4,5,6,7,8,9,10,11,12
1,0.1,,0,,,,,18.5,,3,,
2,0,,,,,,0.1,2.2,,15.3,,
3,,0,,,,,0.8,12.7,1.2,36.1,,
4,,10.6,0,,0,,4.6,89.9,15.4,8.7,,
5,,,0,,,,10.5,0.2,0.5,16.2,0,
6,,0,0,0,0.3,27.5,0.8,10.3,,0,,
7,,0.1,1.5,0,,35.4,0.3,0.5,0,8.3,2.2,0.4
8,,0.5,19.6,3.4,0.1,3.3,57.4,,2.6,7.7,1.1,3.4
9,0.1,0,1.4,,0,0.1,2.4,,2,0.4,4.8,
10,16.3,,0.7,,,0,0,,4.7,51.2,0.2,0
11,18.6,,0.2,,8.7,,7.6,,1.7,47.5,,0
12,28.5,,1.5,2.2,39.8,2.2,27.4,,4.2,3,3.3,0.5
13,6.2,,1.3,0,3.1,30.9,24,,0,49.5,,0.5
14,,,,,0,0,13.7,,34.4,,,0.9
15,,0,2.4,,3.1,,0.1,32.6,10.7,,,0.1
16,0,,2.5,0,4,,6.1,8.1,103.9,10.1,,
17,1.1,,7.8,0.8,0,5.3,152.5,29.2,,0.4,,
18,0,,1.2,0.7,1.5,0.1,12.9,10.9,,1.5,4.2,
19,0,,0.6,0.8,16.1,48.1,56.7,,,0.8,3.6,
20,0,0,1.9,,1.3,10.7,18.1,,9.6,,0,
21,0,,0.3,3.1,0.9,0,29.7,,6.6,,,
22,,,0.7,1.2,0.1,,,,34.1,,,
23,,1.1,0.4,1.8,0,0,7.5,6.2,0,,,
24,,0,0,,22.5,,,14.3,,,,0
25,,,36.8,,3.9,29.7,15.1,4.7,25.4,,,
26,,,0.3,,,0.3,,0.2,4.1,0,,
27,,,,5.1,,0.1,,,5.8,,,16.6
28,,,1.8,,,4.3,,,,,,21.7
29,,-999,1.5,,,14.5,0.8,6,0,,,
30,,-999,,,,0.4,,8.6,,,,3.4
31,,-999,28,-999,,-999,,28.1,-999,,-999,
2018,1,2,3,4,5,6,7,8,9,10,11,12
1,,,,,,21.4,,5.6,0.5,,,6.3
2,0.4,,0.1,,19.1,24.2,,0.4,1.7,,,
3,0.9,,0.5,,2.6,1.2,,2,42.3,,,
4,2,,,,0.5,0.7,,1.8,,,,
5,0.7,,0,0,1.6,39.7,0,19,,,,
6,0,,0,7.7,,,6.1,35.6,,,,
7,0.2,,1.3,0,,,16.8,,19.2,,,1.1
8,0.4,,2.5,,,,0,,,,,3.8
9,3.5,,,,,9.1,1.2,5.9,,,1,5.9
10,0,0,,,0,0.6,33,,,30.2,13.2,0
11,0,0.1,,1.7,0.6,22.3,0,,0.7,0,1.1,8.4
12,,0,4.6,0.6,1,21.8,,47,,,2.5,25.5
13,,,0.1,0,93.9,0,,0.5,,,0,0.3
14,,,0,0.4,2.5,,33,,8.9,,0.1,
15,,0,,4.7,0,20,33,7.4,,,,
16,0.3,0.6,,2,,0.2,13.3,13.2,,1.8,,
17,0.1,,0,,,3.8,16,8.3,0.3,1,,
18,0,,23.1,,10,,12.2,2.8,26,0.8,,
19,,1.5,1.5,,5.2,3,31.9,,38.9,0.5,1.1,
20,0,0.2,,,11.8,1.5,20.3,,0,4.7,0,
21,0,1,,,,0.5,101,9.8,,,0,
22,0,3.9,,,,,4,,,2.6,9.2,
23,0,0.8,,,,,0.6,,,44.8,,
24,,0,,0,,0,,0.1,,8,,0.2
25,,1.5,0,21,,0,0.5,6.1,,,,
26,0.8,0.1,,,,0.4,10.3,,51.9,,,
27,1.5,0.3,,20.2,13.2,18.1,49.9,0.3,37.6,0,,
28,5.4,,0,0.2,44.7,,3.8,42.7,1.7,,,13.2
29,0.4,-999,,0.2,0,,8.9,49.2,,,,0.6
30,,-999,0.3,0.1,2.3,,3.2,54.5,,,,9.4
31,0,-999,,-999,,-999,29.1,1.2,-999,,-999,9.5
2019,1,2,3,4,5,6,7,8,9,10,11,12
1,,0.7,1.4,11.6,15.7,31.5,0.1,26.2,23.3,,22,0
2,,,0.2,0.8,5.1,0,0.2,8.2,0,,3,
3,0,0,,1,1.8,,4.2,133.9,0.1,11.6,1,
4,1.4,,0.1,20.5,2.4,1.9,34.3,38.8,0.9,0.1,,
5,,,0,,2.9,6.7,,0.7,,17.8,,
6,0.4,,3.9,0.2,,7.5,,,,,,
7,0,,0.1,,0.1,0.5,,,0,,,
8,1.7,,0.2,,1.4,1.5,,25.6,36.8,15.2,,
9,5,,0,,0.1,,0,37.9,21,29.3,,
10,1.1,,,0,,,3,4.5,5.9,,,
11,0,0.9,,0.1,0.4,,0,,10.4,,,
12,0,0.3,,,0,,,,,,,
13,,1.1,,0,,0,,,,0,0,
14,,,,0.5,2.4,0,0,,,0.8,4.7,
15,1.5,0.8,0,3.9,1.4,,36.7,,,,,
16,0,,1.2,3.2,,,0,4.9,,16.9,,
17,,2.8,1.6,0,,,,0,,9.6,,
18,,17.1,1.9,0.7,,22.7,,,3.1,,10.1,
19,,,1.6,,,0,,0.4,9.6,,3.6,
20,0,,,,,0.1,,22.7,2.4,,,0
21,5.5,,,0.1,1.9,,3.7,16.1,,,,0.8
22,0,1.6,,0.1,0.4,,1.5,25.3,,,,1.3
23,,1.7,0.4,0,,,,0.9,,,,1.1
24,,0,0,,,11.8,0,2.2,,0.6,,
25,,0.9,,,1.6,,32.7,,,,,
26,,0.5,0,0,0.2,0.5,1,,,0,,0.1
27,,0.4,,0.8,0.3,,4.6,0.5,,0,0,0.2
28,,,0,3.8,0,0,7.4,6,,3.1,,
29,,-999,2.5,,17.7,,1.6,10.3,,0,,
30,0,-999,,118.9,1.7,12.4,4.8,22.5,,,,
31,,-999,,-999,39.3,-999,0,101,-999,,-999,0
