,1,2,3,4,5,6,7,8,9,10,11,12
9,3.2,1.2,1.3,1,4,3.7,3.2,2,2.9,3.4,1.2,3.4
10,2.3,2.6,0.5,1.5,6.5,2.7,3.3,3.9,3.2,3.1,0.6,1.2
11,1.2,3,0.7,1.1,4.9,1.6,1.9,5.4,3.4,4.2,1.1,2.6
12,1.7,1.6,0.5,0.8,3.3,3,1.8,4.8,2.9,4.9,2.5,3.6
13,3.3,2.2,0.3,1.6,3.9,2.6,2.3,1.9,2.9,5.2,3.7,4.2
14,3.1,3.2,1.2,1.2,4.7,1.8,2.3,1.4,3,5.3,4,3.3
15,2.9,2.1,1.9,2.2,5,2.6,2.8,2.1,3,4.7,2.8,2.9
16,2.8,0.8,1.2,2.3,3,3,2.7,2.3,2.9,3.5,1.6,5.2
17,1.3,0.4,0.9,1.5,3.8,2.6,1.4,3,1.8,2.2,2.3,5.4
18,2.3,0.9,0.7,1.4,3.1,2.4,4,3.5,1.2,2.7,3.5,4.2
19,2.2,2.8,0.7,1,2.7,2.5,2.7,2.3,1.4,3.3,3.1,4
20,2.8,3,0.6,1.6,2.6,6.1,2.3,1.7,1.6,2.8,2.6,2.8
21,4.5,2.1,1.8,1.4,4.2,5.8,1.8,2.8,1.8,3,1.7,3.8
22,3.7,0.6,1,1.1,6.3,2.1,2,2.1,3.3,2.9,2.2,3.9
23,3.4,0.4,0.7,0.8,5.8,1.9,3.7,2.6,4.1,3.6,2.3,3.1
24,2.5,1.1,0.9,1.2,4,1.9,3.7,1.7,3.9,3.7,2.6,1.7
25,1.2,0.6,1.8,1.3,4,3.1,2.5,2.6,3.9,1.7,2,2.2
26,1.5,0.9,1.4,2.5,2.7,4.6,2,1.5,4.1,2.9,3.1,1
27,1.9,0.8,1.6,1,2.7,5.8,1.8,2.5,2.9,2.5,2.7,0.9
28,1.7,0.3,1.4,1.6,2.5,2.2,1.7,1.7,3.3,1.6,2.3,3.5
29,1.5,-999,1,1.4,2.2,2.3,2,0.9,3.2,0.6,2.8,2.9
30,1.6,-999,1.4,1.7,3.4,2.4,2,1.5,3.2,1.8,2.3,3.2
31,2.6,-999,2,-999,3.7,-999,2.7,2.3,-999,2.4,-999,3
2015,1,2,3,4,5,6,7,8,9,10,11,12
1,2.9,1,1.2,1.8,2,4.6,6.7,0.9,3.3,2.9,2.5,1.6
2,3.1,1,0.8,2.6,2.8,3,6.6,0.6,2.7,1.8,3.3,1.4
3,2.5,0.7,1.2,2.8,3.1,3.3,6.1,1.5,0.6,2.2,2.5,2.3
4,1.4,0.4,1.6,3.1,2.6,2.8,4.4,0.9,1.4,3,2.1,1.2
5,0.7,1.1,0.6,2.1,2.4,2.3,2.2,2.1,2.1,3.9,1.3,0.8
6,0.7,2.1,0.2,1.3,2.6,2,3.2,2,2.6,3.8,1.8,2
7,1.3,1.5,0.3,0.9,3,0.8,4.1,2.6,2.6,3.1,1.6,2.6
8,2.2,1.9,0.3,1.9,2.7,2.1,4.5,4.1,1.1,2.5,0.9,1.8
9,1.8,1.7,0.3,1,1.4,2.8,5.2,4.9,0.8,1.9,0.9,1.7
10,0.3,1,0.2,0.9,2.3,3.7,6.4,4.7,0.9,1,1.4,1.2
11,0.4,0.7,0.4,1.1,2.2,2.5,3.2,3.2,1.7,1.7,1.4,1.1
12,1.3,1.5,0.7,2.4,2.4,1.5,3.3,4.2,2.3,2.7,2,1
13,1.9,1.7,0.5,3,2,2.8,3.8,3.3,3.6,3,1.6,1.2
14,1.6,0.3,0.6,4.5,2.9,2,3.5,4.4,3.1,2.5,1.1,1.5
15,1.4,1,0.6,3.6,3.2,2.4,3,5.5,1.9,3.1,1.5,2
16,1.9,0.8,0.6,2,2,2.7,2.5,5.8,1.4,2.7,2.1,3.3
17,2.1,1,1.2,2.2,2.2,3.2,3,6.2,1.7,2.9,2.9,3.6
18,2.4,2,1.5,2.1,2.7,2.8,2.5,5.8,0.6,3.1,2,2.2
19,2.2,0.8,1.4,2.2,3.4,3.3,2.3,4.4,1.7,2.9,2,2.2
20,1.7,1,0.9,2.8,3.1,1.9,2.3,4.7,2,3.1,1.7,2.1
21,1.7,1.4,1.5,3.9,1.9,2.7,2.1,5.9,1.4,2.6,1.8,1.5
22,1.5,0.5,1.5,1.9,2.3,2.9,3,5,0.3,3.1,1.6,0.9
23,1.9,1.2,1.1,1.3,3.8,3.3,3.7,5.7,1.2,2.8,1.7,1
24,1.8,1.7,0.5,1.9,2.3,2.1,2.3,4.2,2.3,2.8,1.3,0.9
25,1.6,2.3,0.7,2.7,2.3,1.8,1.8,4.9,2.3,2.4,0.8,2.6
26,1.7,1.6,0.4,2.3,3.7,3.5,1.7,3.8,1.5,2.4,2.2,1
27,1.5,1.5,0.4,2.3,4.5,4.8,1.7,2.9,1.8,3,2.8,1
28,1.5,1.6,1.2,2.7,5.2,5,2.2,2.8,2.6,2.8,2.1,1.3
29,1.5,-999,1.6,2.3,5.5,5.8,1,1.7,2.6,2.9,1.4,0.4
30,1.1,-999,1.9,2.5,4.5,6.1,1.2,2.2,2,3.2,1.7,1.2
31,1,-999,2.2,-999,4.4,-999,1.5,2.5,-999,1.7,-999,2
2016,1,2,3,4,5,6,7,8,9,10,11,12
1,1.7,1.5,4.2,0.5,2.2,5,3,4.4,3.8,3.6,2.9,5.6
2,1.5,2.7,3,0.4,2.3,6.2,3.1,4.3,2.8,4.5,3.4,4.4
3,1.3,2.2,2,1.1,2.2,6.8,3.1,2.8,3,4.8,4.1,3.9
4,1.3,1.2,1.4,1.3,2.9,5.6,4.1,2,3,4.2,3.4,3.4
5,1.4,1.8,0.6,1.3,3.2,4.7,2,1.9,2.9,2.7,3.5,3
6,1.2,3.4,0.7,1.1,2.9,3.3,1,2.9,1.3,4.3,2,5.1
7,1.4,3.2,1,1.5,2.9,3.2,1.8,3.5,1.4,4.5,1.5,5.8
8,1.3,2.7,0.4,0.6,2.6,2.3,2.7,4.5,1.1,4.7,2,5.2
9,0.9,2.5,0.7,1,2.7,3,3.5,5,2.1,4.6,2.2,3.6
10,1.4,1.5,2.3,2,3.6,2.5,4.3,4.1,2.5,3.6,2,3.6
11,2,1.4,3.4,2.5,3.7,3.8,4,2.7,2.2,4.8,2.9,2.6
12,1.9,1.9,1.8,2.7,3.2,6.6,2.6,1.9,2.3,5.3,1.4,3.2
13,1.2,2.7,1.1,2.1,2.4,7,3.3,1.8,2.7,3.9,1.7,2.1
14,0.4,2.3,3,1.7,3.4,7.5,2.2,1.5,2.8,3.2,2.1,2.9
15,0.8,4.2,1.5,1.9,3,8.3,3,2.2,3,1.7,2.2,2.7
16,0.5,3.8,1.4,2,8.5,2.6,4.7,1.8,4.1,3,2.5,4.5
17,1.2,2.5,1,1.8,4.7,4,4.1,1.8,3.3,4.7,2.9,5
18,2.4,2.5,1.1,3.6,3.9,3.8,4.3,2.5,3.8,7,3.3,2.7
19,1.9,2.1,0.4,2.8,3.1,3.2,5.6,1.4,4.6,5.5,2.5,1.4
20,0.9,3.3,1,1.7,4,4.2,5.1,1.7,4.6,4.8,3,1.5
21,0.3,3.8,0.7,1.6,3.4,4.2,4.6,1.8,6.9,3.3,2.5,2.9
22,0.3,1.7,0.7,1.4,2.8,4.3,4.9,1.1,5.6,3.4,2.6,2.8
23,2.1,1.3,0.8,1.9,3,3.4,4.9,1.5,4.2,2.9,2.9,4.1
24,1,2.6,1.7,2.2,1.4,3.9,3.3,2.7,1.8,3.7,4.3,2.7
25,1.7,2.9,2.8,3.6,1.3,3.1,4.1,4.2,1.8,1.8,3.2,1.6
26,0.7,2.8,2.4,3,1.9,3.6,4.9,4.3,4.1,1.8,2.8,2.3
27,0.4,2.2,2.3,2.6,2.3,2.6,5,3.3,3.5,3.1,5.3,4.6
28,0.5,2.5,2.1,2.9,2.4,3.4,1.8,1.3,4,3.4,4.9,5
29,0.5,3.4,1.8,2.2,2.1,2.5,1.4,2.2,5,3.8,4.5,5
30,0.4,-999,1.5,2.6,1.7,2.5,2.4,3.2,3.7,3,6,4
31,0.3,-999,0.9,-999,3.8,-999,3.1,3.2,-999,1.5,-999,3.3
2017,1,2,3,4,5,6,7,8,9,10,11,12
1,2.1,1.8,1.9,3.1,2.7,6.1,3.5,3.5,2.8,2.3,4.1,3
2,1.4,2.6,2.7,4.5,2.9,9.9,4.1,2.5,4,1.9,3.8,2.8
3,1.7,2.1,3.9,3.8,2.6,11.2,3,1.5,2.4,1.2,5.6,2.1
