,1,2,3,4,5,6,7,8,9,10,11,12
2,978,582,402,964,1210,2470,2280,5300,3670,1920,1110,685
3,877,1250,442,1060,1400,2320,2500,5300,3000,1800,1210,819
4,795,1780,361,1090,1780,2310,2720,6050,2560,1760,1380,916
5,873,1890,334,1170,1890,2250,2980,6760,3170,1760,1250,957
6,993,1820,470,1170,1740,2320,3060,6640,6210,1720,1340,943
7,861,1860,772,1030,1470,2460,3220,5920,6100,1550,1490,893
8,934,1880,882,915,1480,2590,2840,5260,4720,1430,1520,857
9,937,1830,883,837,1690,2520,2870,5470,3850,1510,1370,750
10,1050,1290,870,754,1750,2270,2980,6090,3650,1530,1310,650
11,1200,951,806,788,1700,2370,3690,6010,3620,1500,1200,555
12,1260,829,732,938,1570,2760,3870,5800,3400,1510,1300,488
13,1170,594,739,915,1450,2880,3840,5670,3340,1620,1320,516
14,1100,577,586,949,1500,2670,3620,5440,3830,1650,1300,652
15,1010,413,568,986,1570,2360,3360,4810,3930,1770,1200,776
16,1020,265,755,975,1620,2210,3180,3930,3470,1760,1190,736
17,1040,754,834,1080,1740,2120,3390,3500,2920,1630,1130,1940
18,926,1520,768,1190,2020,2010,3620,3330,2680,1540,1100,2670
19,829,1760,775,1250,1930,1710,3880,3280,2690,1470,947,2510
20,716,1860,806,1290,1820,1620,4390,3320,2740,1490,932,2320
21,712,1850,1040,1180,1790,1950,4790,3360,2620,1450,886,1960
22,787,1790,993,1230,1820,2150,4900,3520,2870,1260,843,1640
23,1200,1210,953,1290,1980,2310,4940,3680,2640,1240,799,1380
24,1540,791,903,1310,2100,2310,4720,3560,2530,1210,764,1030
25,1620,670,759,1380,2220,2010,4420,3430,2540,1220,658,759
26,1600,558,811,1500,2400,2310,4040,3690,2520,1230,581,610
27,1620,412,822,1380,2210,2570,3750,4380,2280,1240,609,528
28,1810,402,786,1340,2180,2480,3710,4260,2270,1190,550,750
29,1870,,810,1360,2290,2470,3970,3730,2170,1110,487,950
30,1720,,846,1330,2330,2420,5090,3370,2070,1040,542,853
31,1190,,939,,2430,,6120,3240,,1100,,810
2014,1,2,3,4,5,6,7,8,9,10,11,12
1,785,683,673,639,2100,1570,1710,3370,4260,2940,1230,804
2,864,616,684,630,1990,1440,1990,3030,3730,2840,1190,632
3,948,433,607,662,1980,1430,2310,2900,3460,2780,1050,755
4,1000,281,549,703,2090,1370,2350,3010,3350,2580,1100,954
5,871,277,511,686,2200,1490,2140,3240,3240,2310,1270,1060
6,759,924,407,827,2090,1500,1980,3330,3110,2480,1200,1110
7,736,1740,515,1030,2150,1300,2210,3300,3000,2570,1410,1190
8,580,2020,653,1250,2180,1240,1870,3210,2800,2600,1720,1040
9,418,2070,807,1420,2150,1310,2110,3200,2690,2370,2310,1020
10,499,2020,777,1400,2090,1610,2290,3230,2640,2240,2310,1040
11,772,2030,747,1350,2060,1930,2380,3000,2640,2160,2090,983
12,1090,1990,829,1320,1980,2170,2540,2930,2650,2020,2030,921
13,1510,1920,807,1610,1860,2640,2520,3130,2670,1890,1960,798
14,1730,1900,729,1510,1970,2690,2490,3820,2610,1930,1870,780
15,1930,1640,704,1440,1930,2270,2690,4380,2540,2120,1800,714
16,2000,1270,778,1450,1880,1810,2640,3700,2600,2150,1680,699
17,1950,725,711,1630,1900,1730,2670,3120,2800,2070,1500,724
18,1770,443,539,1680,2030,1860,2750,2820,3160,1910,1420,785
19,1270,189,676,1680,2140,2030,2910,2710,3810,1880,1430,873
20,734,249,724,1690,2240,2220,2960,2830,4900,1630,1390,859
21,390,394,755,1730,2300,2500,3510,3120,5180,1400,1400,879
22,302,617,798,1730,2180,2350,5140,3260,5820,1520,1320,805
23,713,777,953,1680,2110,1960,6300,3050,5720,1530,1280,950
24,1510,835,1060,1750,1890,1680,5960,2850,5100,1480,1160,950
25,1890,817,1130,1750,1670,1850,5220,2870,4400,1500,1130,780
26,1950,851,1190,1690,1090,1830,4540,3240,3960,1220,1130,661
27,2030,851,1170,1610,931,1790,4090,3500,3590,1140,1070,743
28,2080,746,1210,1650,1210,1700,3710,3240,3360,1290,1130,703
29,2140,,1090,1820,1340,1800,3590,3160,3120,1470,1160,501
30,1780,,1000,1890,1450,1760,3610,3870,2860,1450,1050,471
31,1010,,877,,1580,,3550,4630,,1400,,442
2015,1,2,3,4,5,6,7,8,9,10,11,12
1,555,1970,650,1000,1290,1780,1300,3030,3150,2770,1350,1070
2,794,2000,650,1180,1240,1650,1530,3570,3000,2750,1210,1200
3,1040,1990,692,1300,1130,1950,1800,4450,2380,2720,1280,1320
4,1100,1930,616,1240,1240,2080,1840,5480,2230,2600,1350,1260
5,990,1920,554,1290,1420,2140,1910,5530,2340,2550,1300,1260
6,915,1570,629,1330,1630,2130,1600,4970,2520,2530,1120,1200
7,911,1020,570,1340,1700,2210,1590,4400,2660,2510,981,1330
8,852,565,438,1280,1790,1900,1610,4020,2920,2420,855,1570
9,992,478,374,1260,1810,1740,1760,3700,3320,2370,725,1480
10,1040,480,327,1340,1800,1790,1670,3280,3820,2340,807,1440
11,1270,835,394,1400,1880,1740,1420,3040,3720,2220,1040,1430
12,1470,1470,459,1460,1940,1690,1070,2890,3320,2290,1140,1470
13,1430,1730,491,1440,2040,1630,949,2800,2590,2710,1500,1400
14,1260,1810,574,1610,2050,1450,1080,2820,2060,2830,1770,1410
15,1030,1920,677,1740,1890,1400,1200,2840,2110,2640,2150,1430
16,889,1650,813,1740,1890,1270,1280,2770,2180,2580,2440,1280
