,1,2,3,4,5,6,7,8,9,10,11,12
26,158,110,123,137,289,274,375,319,192,123,168,117
27,181,104,124,155,282,329,364,292,181,144,168,122
28,176,102,118,157,275,375,355,244,180,164,155,109
29,188,,112,159,260,354,359,200,178,182,148,108
30,206,,114,168,229,331,360,178,168,215,148,95
31,220,,116,,207,,351,191,,230,,90
2012,1,2,3,4,5,6,7,8,9,10,11,12
1,82,175,84,103,161,324,264,743,258,310,143,137
2,66,191,99,92,157,291,273,740,254,296,141,141
3,63,210,104,99,138,265,297,677,237,286,144,145
4,66,213,115,106,146,266,306,600,240,280,140,150
5,82,216,113,118,160,275,305,537,246,278,128,156
6,93,213,111,112,189,304,284,503,222,289,132,158
7,105,205,123,116,208,331,272,497,202,289,150,170
8,120,192,121,129,207,302,280,526,241,260,155,158
9,124,199,119,146,230,288,294,544,273,234,151,146
10,112,188,103,142,239,285,330,591,250,221,134,136
11,106,113,114,155,245,276,364,617,230,222,110,151
12,95,60,129,169,248,246,365,603,216,214,95,169
13,87,37,138,174,246,238,352,576,209,218,114,172
14,76,38,150,171,228,229,360,548,192,216,130,175
15,81,52,150,167,223,242,363,511,198,212,142,173
16,114,70,147,155,219,256,327,495,205,217,143,152
17,158,82,117,154,217,264,300,494,188,227,134,135
18,188,92,111,164,213,255,294,533,185,224,138,118
19,202,98,118,168,224,234,288,651,194,239,145,123
20,203,95,120,161,223,235,286,695,201,257,162,134
21,194,89,100,160,233,219,321,621,220,237,163,126
22,180,85,90,161,258,215,364,551,226,215,162,110
23,152,73,73,161,292,224,356,535,231,208,155,103
24,132,66,56,168,291,232,358,522,224,195,127,114
25,100,60,75,179,291,214,365,489,232,170,116,131
26,95,60,79,173,327,207,377,443,299,140,124,149
27,86,50,95,158,386,221,504,392,353,112,111,156
28,71,64,122,156,360,238,583,372,370,117,114,164
29,72,,138,170,336,247,584,347,366,167,115,167
30,124,,139,167,313,235,617,314,340,172,130,139
31,159,,135,,312,,691,283,,153,,128
2013,1,2,3,4,5,6,7,8,9,10,11,12
1,82,175,84,103,161,324,264,743,258,310,143,137
2,66,191,99,92,157,291,273,740,254,296,141,141
3,63,210,104,99,138,265,297,677,237,286,144,145
4,66,213,115,106,146,266,306,600,240,280,140,150
5,82,216,113,118,160,275,305,537,246,278,128,156
6,93,213,111,112,189,304,284,503,222,289,132,158
7,105,205,123,116,208,331,272,497,202,289,150,170
8,120,192,121,129,207,302,280,526,241,260,155,158
9,124,199,119,146,230,288,294,544,273,234,151,146
10,112,188,103,142,239,285,330,591,250,221,134,136
11,106,113,114,155,245,276,364,617,230,222,110,151
12,95,60,129,169,248,246,365,603,216,214,95,169
13,87,37,138,174,246,238,352,576,209,218,114,172
14,76,38,150,171,228,229,360,548,192,216,130,175
15,81,52,150,167,223,242,363,511,198,212,142,173
16,114,70,147,155,219,256,327,495,205,217,143,152
17,158,82,117,154,217,264,300,494,188,227,134,135
18,188,92,111,164,213,255,294,533,185,224,138,118
19,202,98,118,168,224,234,288,651,194,239,145,123
20,203,95,120,161,223,235,286,695,201,257,162,134
21,194,89,100,160,233,219,321,621,220,237,163,126
22,180,85,90,161,258,215,364,551,226,215,162,110
23,152,73,73,161,292,224,356,535,231,208,155,103
24,132,66,56,168,291,232,358,522,224,195,127,114
25,100,60,75,179,291,214,365,489,232,170,116,131
26,95,60,79,173,327,207,377,443,299,140,124,149
27,86,50,95,158,386,221,504,392,353,112,111,156
28,71,64,122,156,360,238,583,372,370,117,114,164
29,72,86,138,170,336,247,584,347,366,167,115,167
30,124,,139,167,313,235,617,314,340,172,130,139
31,159,,135,,312,,691,283,,153,,128
2014,1,2,3,4,5,6,7,8,9,10,11,12
1,100,85,90,77,209,167,179,307,396,276,147,104
2,99,71,88,74,201,160,203,278,353,266,146,86
3,108,59,75,81,198,152,224,267,325,267,123,89
4,102,45,67,91,211,149,227,276,316,244,124,111
5,89,42,63,82,219,153,207,296,306,230,135,114
6,94,97,58,93,204,150,197,306,297,243,131,121
7,85,165,74,120,208,134,210,306,289,251,147,127
8,71,193,87,139,211,127,186,299,271,254,176,121
9,48,201,98,158,206,133,206,297,263,233,226,123
10,54,196,98,152,200,159,223,301,256,217,229,128
11,89,195,87,149,192,192,232,287,254,214,217,123
12,114,194,102,157,181,210,248,278,253,201,209,118
13,139,187,100,160,177,250,248,288,251,197,199,105
14,170,181,87,151,189,258,249,347,249,201,192,104
15,187,169,82,146,187,230,260,384,243,216,188,100
16,199,136,88,156,186,194,256,329,247,219,178,88
17,195,95,80,164,189,184,255,289,280,217,160,85
18,178,63,67,168,197,191,257,264,321,199,152,92
19,138,25,76,173,209,208,269,255,378,198,154,99
20,94,36,85,173,216,214,289,267,449,173,154,105
